item_id,item,title,year,genres,tags,item weight,prototype
128,3552,Caddyshack (1980),1980,Comedy,chase|classic|comedy|dumb but funny|funniest movies|funny|golf|goofy|great movie|hilarious|humorous|mentor|off-beat comedy|quotable|saturday night live|very funny,1.9335977,37
503,1073,Willy Wonka and the Chocolate Factory (1971),1971,Adventure|Children's|Comedy|Fantasy,adapted from:book|based on a book|based on book|childhood|children|chocolate|classic|colourful|fantasy|imagination|kids and family|original|surreal|whimsical,1.92051,37
870,3210,Fast Times at Ridgemont High (1982),1982,Comedy,1980s|80s|adolescence|cheerleading|classic|comedy|cult classic|geeks|good soundtrack|great soundtrack|high school|original|pornography|quotable|rock and roll|stoner movie|teen|teen movie|teenager|teenagers|teens|virginity,1.9170489,37
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,1.9124105,37
60,1259,Stand by Me (1986),1986,Adventure|Comedy|Drama,adolescence|adventure|awesome soundtrack|bittersweet|childhood|classic|coming of age|coming-of-age|drama|friendship|good|good soundtrack|great|great acting|great ending|great movie|heartwarming|imdb top 250|innocence lost|mentor|narrated|nostalgic|original|poignant|powerful ending|story|touching|unlikely friendships,1.990978,38
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,action|adapted from:book|adventure|affectionate|based on a book|based on book|classic|comedy|cult classic|fairy tale|fairy tales|fantasy|feel-good|good versus evil|great movie|happy ending|highly quotable|humorous|imdb top 250|love|love story|medieval|modern fantasy|original|quotable|romance|romantic|story|storytelling|swashbuckler|sweet|sword fight|sword fighting|whimsical|witty,1.9497192,38
271,1265,Groundhog Day (1993),1993,Comedy|Romance,comedy|existentialism|feel good movie|feel-good|funny|great movie|imdb top 250|original|sarcasm|small town|time|time loop,1.9341843,38
87,593,"Silence of the Lambs, The (1991)",1991,Drama|Thriller,adapted from:book|based on a book|based on book|cannibalism|creepy|crime|disturbing|drama|excellent|excellent script|exceptional acting|frightening|good|good acting|gory|great acting|great ending|great movie|gruesome|hannibal lecter|horror|imdb top 250|insanity|intense|interesting|investigation|manipulation|masterpiece|mentor|murder|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar winner|police investigation|psychiatrist|psychiatry|psychological|psychology|quotable|serial killer|suspense|suspenseful|tense|thriller|twists & turns|violent,1.9219391,38
17,527,Schindler's List (1993),1993,Drama|War,afi 100|amazing photography|anti-semitism|based on a true story|based on book|based on true story|black and white|compassionate|courage|drama|dramatic|earnest|excellent script|genocide|good|good acting|great acting|great ending|heartbreaking|historical|history|holocaust|honest|imdb top 250|intense|interesting|jewish|jews|masterpiece|nazi|nazis|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar winner|poignant|poland|powerful ending|sentimental|spielberg|touching|tragedy|true story|us history|war|world war ii|wwii,1.9130404,38
4,2804,"Christmas Story, A (1983)",1983,Comedy|Drama,childhood|christmas|classic|holiday|imdb top 250|narrated|nostalgic|original|quotable|storytelling,1.9012433,38
109,318,"Shawshank Redemption, The (1994)",1994,Drama,adapted from:book|based on book|compassionate|crime|drama|earnest|excellent script|francis ford copolla|freedom|friendship|good|good acting|great|great acting|great ending|great movie|happy ending|heartwarming|imdb top 250|inspirational|intense|interesting|justice|literature|masterpiece|mentor|narrated|original|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|powerful ending|prison|prison escape|redemption|sentimental|story|storytelling|surprise ending|touching|twists & turns|unlikely friendships,1.9008,38
30,2762,"Sixth Sense, The (1999)",1999,Thriller,atmospheric|clever|creepy|drama|eerie|excellent|excellent script|frightening|ghosts|ghosts/afterlife|good|good acting|great|great acting|great ending|great movie|imdb top 250|intense|interesting|mentor|original|oscar (best directing)|oscar (best supporting actor)|pg-13|plot twist|psychological|psychology|scary|secrets|storytelling|supernatural|surprise ending|suspense|suspenseful|thriller|touching|twist|twist ending|twists & turns,1.8984284,38
10,2918,Ferris Bueller's Day Off (1986),1986,Comedy,1980s|80s|adolescence|childhood|classic|comedy|coming of age|cool|cult classic|excellent script|fun|fun movie|good soundtrack|high school|imdb top 250|mentor|original|pg-13|quotable|rebellion|school|teen|teen movie|teenager|teens,1.8880973,38
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,1950s|1980s|80s|adventure|alternate reality|alternate universe|awesome soundtrack|bullying|childhood|classic|comedy|destiny|excellent script|fantasy|fun|fun movie|future|futuristic|good|great|great ending|great movie|imdb top 250|kids|mentor|nostalgic|original|quotable|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|teen|time|time loop|time travel|trilogy,1.8745408,38
1670,1178,Paths of Glory (1957),1957,Drama|War,anti-war|based on a book|best war films|black and white|bleak|corruption|courage|court|criterion|cynical|downbeat|dramatic|forceful|great acting|grim|imdb top 250|insanity|kubrick|masterpiece|military|moral ambiguity|original|oscar (best directing)|poignant|runaway|talky|tense|war|wartime|world war i,1.996459,39
832,2726,"Killing, The (1956)",1956,Crime|Film-Noir,amazing photography|based on a book|black and white|caper|cinematography|classic|clever|complicated|crime|criterion|downbeat|excellent script|film noir|great acting|great ending|greed|gunfight|heist|imdb top 250|interesting|kubrick|masterpiece|narrated|noir|noir thriller|non-linear|original|oscar (best directing)|robbery|runaway|storytelling|suspense|talky|tense,1.9862864,39
931,1248,Touch of Evil (1958),1958,Crime|Film-Noir|Thriller,atmospheric|black and white|bleak|cerebral|cinematography|classic|complex|corruption|crime|criterion|dark|detective|downbeat|enigmatic|film noir|imdb top 250|investigation|masterpiece|moral ambiguity|murder|murder mystery|noir|noir thriller|ominous|original|police|police corruption|police investigation|storytelling|stylized|talky|tense|visual|visually appealing|visually stunning,1.9859831,39
1671,1260,M (1931),1931,Crime|Film-Noir|Thriller,atmospheric|black and white|bleak|classic|creepy|crime|criterion|germany|grim|imdb top 250|insanity|investigation|masterpiece|murder|murder mystery|noir|noir thriller|police investigation|psychological|serial killer|silent|storytelling|talky|tense|thriller|vigilante|vigilantism,1.985914,39
1431,1212,"Third Man, The (1949)",1949,Mystery|Thriller,afi 100|amazing cinematography|atmospheric|betrayal|black and white|bleak|cinematography|classic|criterion|downbeat|enigmatic|excellent script|film noir|golden palm|great acting|great cinematography|imdb top 250|masterpiece|melancholic|murder|mystery|noir|noir thriller|ominous|oscar (best cinematography)|oscar (best directing)|photography|storytelling|stylized|talky|vienna|visual,1.9850559,39
648,3700,"Brother from Another Planet, The (1984)",1984,Drama|Sci-Fi,alien|aliens|independent film|quirky,1.9830463,39
1102,3091,Kagemusha (1980),1980,Drama|War,beautifully filmed|bleak|cinematography|colourful|criterion|dramatic|epic|francis ford copolla|golden palm|imdb top 250|intimate|japan|kurosawa|long|masterpiece|meditative|reflective|samurai|storytelling|stunning|tokyo|tragedy,1.9815621,39
826,3435,Double Indemnity (1944),1944,Crime|Film-Noir,adapted from:book|adultery|atmospheric|black and white|bleak|cinematography|classic|complex|complicated|crime|crime gone awry|criterion|cynical|dark|dialogue|downbeat|enigmatic|film noir|great acting|great ending|greed|imdb top 250|interesting|investigation|manipulation|masterpiece|murder|murder mystery|mystery|narrated|neo-noir|noir|noir thriller|original|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|police investigation|sexy|stylized|suspense|suspenseful|talky|tense|twists & turns,1.9789543,39
640,1284,"Big Sleep, The (1946)",1946,Film-Noir|Mystery,adapted from:book|based on a book|black and white|classic|complex|complicated|complicated plot|criterion|detective|dialogue|enigmatic|film noir|highly quotable|imdb top 250|investigation|murder|murder mystery|mystery|neo-noir|noir|noir thriller|original|police investigation|pornography|private detective|sexy|talky|twists & turns,1.9734038,39
54,3030,Yojimbo (1961),1961,Comedy|Drama|Western,anti-hero|black and white|bleak|criterion|dark humor|downbeat|enigmatic|gangs|good soundtrack|gunfight|imdb top 250|japan|kurosawa|masterpiece|original|samurai|storytelling|sword fight|sword fighting|tense|violence|visually appealing,1.9704717,39
1491,3811,Breaker Morant (1980),1980,Drama|War,africa|australia|australian|based on a play|best war films|court|courtroom|courtroom drama|drama|dramatic|excellent script|historical|history|imdb top 250|military|murder|original|oscar (best directing)|poignant|political|politics|sacrifice|south africa|war|war movie|wartime,1.9972502,40
1505,2130,Atlantic City (1980),1980,Crime|Drama|Romance,character study|con artists|dreams|gangster|gangsters|mob|nudity (topless - notable),1.9877086,40
1574,1939,"Best Years of Our Lives, The (1946)",1946,Drama|War,best war films|courage|disability|dramatic|great acting|imdb top 250|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|oscar (best supporting actor)|oscar winner|poignant|story|war|war movie|wartime|world war ii|wwii,1.986578,40
1273,1944,From Here to Eternity (1953),1953,Drama|Romance|War,best war films|classic|dramatic|excellent script|fighting the system|great acting|imdb top 250|oscar|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|wartime|world war ii|wwii,1.9808329,40
82,3334,Key Largo (1948),1948,Crime|Drama|Film-Noir|Thriller,based on a play|classic|claustrophobic|courage|crime gone awry|drama|dramatic|film noir|gangster|gangsters|great acting|greed|hotel|imdb top 250|indians|mafia|mob|murder|noir|organized crime|original|oscar (best actress)|oscar (best directing)|oscar (best supporting actress)|talky|tense,1.9803735,40
1399,1950,In the Heat of the Night (1967),1967,Drama|Mystery,afi 100 (movie quotes)|corruption|crime|culture clash|detective|drama|dramatic|excellent script|exceptional acting|forceful|great acting|great ending|great movie|imdb top 250|investigation|mentor|murder|murder mystery|mystery|original|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar winner|police|police investigation|prejudice|race issues|racism|segregation|small town|tense,1.9794497,40
938,3469,Inherit the Wind (1960),1960,Drama,based on a play|black and white|brainwashing|cerebral|christianity|court|courtroom|courtroom drama|drama|dramatic|earnest|excellent script|factual|great acting|historical|history|imdb top 250|intellectual|lawyer|lawyers|mentor|original|oscar (best directing)|religion|science|small town|social commentary|talky|thought-provoking|true story,1.9785101,40
105,3095,"Grapes of Wrath, The (1940)",1940,Drama,1930s|adapted from:book|california|depressing|depression|drama|dramatic|great acting|great movie|imdb top 250|masterpiece|oscar (best actress)|oscar (best directing)|oscar (best supporting actress)|poverty,1.9780414,40
1552,1082,"Candidate, The (1972)",1972,Drama,california|corruption|idealism|lawyer|manipulation|political|politics|satire|satirical|world politics,1.9778523,40
498,971,Cat on a Hot Tin Roof (1958),1958,Drama,based on a play|cancer|censorship|classic|drama|dramatic|drinking|dysfunctional family|emotional|family drama|great acting|greed|intimate|oscar (best actress)|oscar (best directing)|oscar (best supporting actor)|relationships|secrets|talky,1.9722593,40
186,2599,Election (1999),1999,Comedy,black comedy|cynical|dark comedy|dark humor|high school|honest|loneliness|manipulation|midlife crisis|original|sarcasm|satire|satirical|teacher|teen|teen movie|witty,1.991298,41
303,3481,High Fidelity (2000),2000,Comedy,adapted from:book|awesome soundtrack|based on a book|based on book|excellent script|good soundtrack|great soundtrack|interracial romance|melancholic|music|narrated|original|relationships,1.9814154,41
336,778,Trainspotting (1996),1996,Drama,adapted from:book|addiction|based on a book|based on book|british|cult classic|cult film|dark humor|drinking|drug abuse|drug addiction|drugs|good soundtrack|great acting|great dialogue|great soundtrack|heroin|highly quotable|imdb top 250|independent film|interesting|masterpiece|mentor|narrated|original|scotland|social commentary|storytelling|stylish|suprisingly clever|surreal|violence|violent|visceral,1.9813546,41
568,3897,Almost Famous (2000),2000,Comedy|Drama,adolescence|affectionate|bittersweet|coming of age|coming-of-age|drama|earnest|feel-good|good acting|good music|good soundtrack|great acting|great movie|great music|great soundtrack|imdb top 250|innocence lost|love|mentor|music|music business|musicians|nostalgic|original|rock and roll|runaway|teen,1.9755027,41
561,3160,Magnolia (1999),1999,Drama,bleak|cathartic|cerebral|complex|depression|drug addiction|emotional|ensemble cast|existentialism|good soundtrack|great acting|imdb top 250|interesting|intimate|loneliness|long|love|masterpiece|melancholic|melancholy|multiple storylines|nonlinear|original|redemption|reflective|storytelling|talky|visually appealing|weird,1.9721055,41
35,2692,Run Lola Run (Lola rennt) (1998),1998,Action|Crime|Romance,alternate endings|alternate reality|artistic|cerebral|clever|complex|complicated|complicated plot|destiny|excellent script|existentialism|fast paced|foreign|german|good music|good soundtrack|great ending|imdb top 250|intense|interesting|life & death|nonlinear|original|storytelling|stylish|stylized|surreal|thought-provoking|time|time loop|twists & turns|visual|visually appealing|visually stunning,1.9686011,41
206,2395,Rushmore (1998),1998,Comedy,affectionate|bittersweet|coming of age|criterion|deadpan|eccentricity|loneliness|love triangles|off-beat comedy|original|quirky|sarcasm|unlikely friendships|weird,1.9646475,41
308,1673,Boogie Nights (1997),1997,Drama,character study|dark humor|drama|drugs|ensemble cast|good soundtrack|great acting|loneliness|original|oscar (best supporting actor)|pornography|storytelling,1.9483712,41
161,2997,Being John Malkovich (1999),1999,Comedy,absurd|cerebral|clever|coen bros|complex|complicated|cult classic|cult film|dark humor|enigmatic|excellent script|existentialism|great acting|imagination|imdb top 250|insanity|intellectual|interesting|metaphysics|mindfuck|modern fantasy|obsession|off-beat comedy|original|oscar (best supporting actor)|philosophical|puppets|quirky|storytelling|strange|surreal|surrealism|talky|thought-provoking|twists & turns|unique|very interesting|weird,1.9480486,41
1495,3911,Best in Show (2000),2000,Comedy,absurd|comedy|dog|dogs|eccentricity|fake documentary|funny|hilarious|mockumentary|original|oscar (best supporting actor)|quirky|satire,1.9197235,41
2062,3199,Pal Joey (1957),1957,Comedy|Musical|Romance,musical|san francisco,1.9942055,42
1539,2820,Hamlet (1964),1964,Drama,based on a play|dramatic,1.9895447,42
1533,1934,You Can't Take It With You (1938),1938,Comedy,eccentricity|greed|oscar (best actress)|oscar (best directing)|oscar (best picture),1.9894572,42
1729,1936,Mrs. Miniver (1942),1942,Drama|War,bombs|british|england|exceptional acting|great acting|idealism|oscar|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actress)|war|wartime|world war ii|wwii,1.9872327,42
1235,3099,Shampoo (1975),1975,Comedy|Romance,oscar (best supporting actress)|satirical|sexual|sexy|women,1.9855528,42
1930,1932,"Great Ziegfeld, The (1936)",1936,Musical,1930s|biographical|biography|biopic|broadway|dancing|musical|oscar (best actress)|oscar (best picture),1.9852902,42
2395,3217,"Star Is Born, A (1937)",1937,Drama,1930s|dramatic|hollywood|oscar (best actress)|talky,1.9840674,42
2869,2215,Rich and Strange (1932),1932,Comedy|Romance,chase|con artists|criterion|hitchcock|marriage|murder|murder mystery|original|police investigation|screwball|suspense|suspenseful|talky,1.9819448,42
1868,3132,Daddy Long Legs (1919),1919,Comedy,original|silent,1.9815903,42
991,3341,Born Yesterday (1950),1950,Comedy,afi 100|based on a play|classic|dramatic|oscar|oscar (best actor)|oscar (best actress)|oscar (best supporting actress)|political corruption,1.9807336,42
582,2920,Children of Paradise (Les enfants du paradis) (1945),1945,Drama|Romance,bittersweet|criterion|france|imdb top 250|intimate|love|masterpiece|meditative|melancholic|paris|talky,1.9986279,43
2409,1941,Hamlet (1948),1948,Drama,adaptation|based on a play|black and white|cerebral|criterion|dramatic|literary adaptation|mother-son relationship|oscar (best actress)|oscar (best directing)|oscar (best picture)|runaway|shakespeare,1.9966712,43
1554,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",1979,Drama,childhood|controversial|criterion|fascism|german|germany|golden palm|masterpiece|nazis|oscar (best foreign language film)|poland|pornography|surreal|surrealism|wartime|world war ii|wwii,1.9930217,43
2129,2285,If.... (1968),1968,Drama,allegory|black and white|boarding school|criterion|enigmatic|golden palm|rebellion|satire|surreal|surrealism|violent,1.9919872,43
1087,2238,Seven Beauties (Pasqualino Settebellezze) (1976),1976,Comedy|Drama,bleak|cynical|dramatic|fascism|masterpiece|nazis,1.9917209,43
2074,2068,Fanny and Alexander (1982),1982,Drama,cerebral|criterion|golden palm|intimate|loneliness|long|masterpiece|poignant|reflective|swedish,1.9887145,43
1111,3788,Blowup (1966),1966,Drama|Mystery,artistic|cerebral|criterion|enigmatic|existentialism|golden palm|innocence lost|london|loneliness|masterpiece|meditative|melancholic|murder|murder mystery|mystery|photographer|photography|talky,1.9867921,43
1084,2732,Jules and Jim (Jules et Jim) (1961),1961,Drama,affectionate|bittersweet|criterion|enigmatic|france|french|friendship|intimate|love|love triangles|lyrical|masterpiece|melancholic|paris|reflective|relationships|talky|unlikely friendships,1.9867549,43
2128,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),1957,Drama,affectionate|bittersweet|bleak|character study|compassionate|criterion|downbeat|foreign|golden palm|imdb top 250|intimate|loneliness|masterpiece|melancholic|melancholy|oscar (best actress)|oscar (best foreign language film)|poignant|prostitution|reflective|rome|talky|wistful,1.9864296,43
1673,978,"Blue Angel, The (Blaue Engel, Der) (1930)",1930,Drama,,1.9858847,43
1036,3682,Magnum Force (1973),1973,Western,action|chase|corruption|crime|detective|forceful|franchise|good action|great ending|gunfight|hit men|justice|motorcycle|murder|police|police corruption|police investigation|san francisco|suspense|vengeance|vigilante|vigilantism|violence|violent,1.9927385,44
1800,2401,Pale Rider (1985),1985,Western,classic|gunfight|mentor|redemption|spaghetti western|tense|vengeance|violence|violent|western,1.9877563,44
1416,3654,"Guns of Navarone, The (1961)",1961,Action|Drama|War,70mm|action|action packed|adventure|best war films|classic|dialogue|dramatic|exciting|forceful|foul language|german|good action|great movie|gunfight|imdb top 250|nazis|oscar (best directing)|story|tense|war|wartime|world war ii|wwii,1.9830754,44
964,3836,Kelly's Heroes (1970),1970,Action|Comedy|War,best war films|caper|comedy|german|germany|good soundtrack|heist|humor|nazis|treasure hunt|war|war movie|wartime|world war ii|wwii,1.9828408,44
2593,2922,Hang 'em High (1967),1967,Western,death penalty|dialogue|great movie|gunfight|justice|moral ambiguity|murder|revenge|spaghetti western|vengeance|vigilante|vigilantism|violence|violent|western,1.9792025,44
963,2944,"Dirty Dozen, The (1967)",1967,Action|War,action|best war films|brutality|classic|ensemble cast|german|good action|great acting|great movie|imdb top 250|military|moral ambiguity|nazis|original|oscar (best directing)|runaway|violence|violent|war|wartime|world war ii|wwii,1.9791071,44
2550,3769,Thunderbolt and Lightfoot (1974),1974,Action,bank robbery|buddy movie|caper|crime|heist|mentor|treasure hunt,1.9750621,44
1878,3366,Where Eagles Dare (1969),1969,Action|Adventure|War,,1.9723512,44
1529,3508,"Outlaw Josey Wales, The (1976)",1976,Western,american civil war|civil war|classic|dialogue|great|great movie|gunfight|highly quotable|imdb top 250|indians|lone hero|mentor|moral ambiguity|original|oscar (best directing)|quotable|redemption|revenge|story|vengeance|violence|violent|war|western,1.9710009,44
1674,2921,High Plains Drifter (1972),1972,Western,anti-hero|bleak|brutality|corruption|cynical|dark|downbeat|enigmatic|gunfight|imdb top 250|mentor|moral ambiguity|original|revenge|small town|spaghetti western|supernatural|vengeance|violence|violent|western,1.9562571,44
2569,1410,"Evening Star, The (1996)",1996,Comedy|Drama,good sequel|sequels,1.9956399,45
2189,4,Waiting to Exhale (1995),1995,Comedy|Drama,chick flick|girlie movie|romantic|unlikely friendships|women,1.9906939,45
2055,779,'Til There Was You (1997),1997,Drama|Romance,destiny|happy ending|love story|romance|romantic|romantic comedy,1.989774,45
2430,195,Something to Talk About (1995),1995,Comedy|Drama|Romance,family|family drama|infidelity|women,1.9886942,45
1105,2385,Home Fries (1998),1998,Comedy|Romance,off-beat comedy|romantic comedy,1.9875517,45
1320,2154,How Stella Got Her Groove Back (1998),1998,Drama|Romance,chick flick|love story|romance|romantic|romantic comedy,1.9871802,45
1232,46,How to Make an American Quilt (1995),1995,Drama|Romance,adultery|chick flick|love|love story|relationships|women,1.9867967,45
2873,2675,Twice Upon a Yesterday (1998),1998,Comedy|Drama|Romance,destiny|feel-good|great ending|life & death|life philosophy|magic realism|psychological|relationships|romance|romantic|romantic comedy,1.9863598,45
1209,2961,"Story of Us, The (1999)",1999,Comedy|Drama,chick flick|divorce|happy ending|love story|marriage|relationships|romantic|romantic comedy,1.9842625,45
1913,3436,Dying Young (1991),1991,Drama|Romance,cancer|chick flick|happy ending|life & death|love|love story|romance|romantic|tear jerker|touching,1.9828849,45
77,480,Jurassic Park (1993),1993,Action|Adventure|Sci-Fi,action|adapted from:book|adventure|based on a book|based on book|big budget|cgi|chase|children|cloning|computer animation|dinosaurs|dynamic cgi action|effects|exciting|franchise|genetics|great|natural disaster|oscar (best effects - visual effects)|oscar (best sound)|oscar winner|pg-13|saturn award (best special effects)|scary|science fiction|scifi|special effects|spielberg|suspense|technology|tense|visual,1.9938598,46
368,592,Batman (1989),1989,Action|Adventure|Crime|Drama,action|adapted from:comic|alter ego|based on a comic|based on comic|batman|comic book|comics|crime|dark|dark hero|dc comics|franchise|highly quotable|original|super hero|super-hero|superhero|superheroes|vigilante,1.9867498,46
189,1580,Men in Black (1997),1997,Action|Adventure|Comedy|Sci-Fi,action|adventure|alien|alien invasion|aliens|based on a comic|big budget|chase|comedy|conspiracy|conspiracy theory|cool|end of the world|fast paced|fun|fun movie|funny|good|great|oscar winner|quotable|sci fi|sci-fi|science fiction|scifi|silly fun|special effects,1.974237,46
118,1291,Indiana Jones and the Last Crusade (1989),1989,Action|Adventure,action|action packed|adventure|archaeology|chase|comedy|fast paced|father son relationship|father-son relationship|franchise|fun movie|good|good action|great|great ending|great movie|humorous|imdb top 250|indiana jones|mentor|nazi|nazis|original|oscar (best editing)|oscar (best effects - visual effects)|sequel|series|snakes|spielberg|suspense|treasure|treasure hunt|trilogy,1.9701959,46
135,2115,Indiana Jones and the Temple of Doom (1984),1984,Action|Adventure,action|action packed|adventure|archaeology|chase|franchise|fun movie|good|good action|indiana jones|oscar (best effects - visual effects)|pg-13|sequel|series|snakes|spielberg|treasure|treasure hunt|trilogy,1.9599749,46
692,2628,Star Wars: Episode I - The Phantom Menace (1999),1999,Action|Adventure|Fantasy|Sci-Fi,action|adventure|big budget|clones|desert|destiny|dialogue|dynamic cgi action|fantasy|fantasy world|franchise|good versus evil|great ending|mythology|original plot|prequel|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|technology|trilogy|visual|visually stunning,1.9572761,46
477,2000,Lethal Weapon (1987),1987,Action|Comedy|Crime|Drama,action|action packed|buddy movie|chase|comedy|drama|fast paced|fight scenes|franchise|good|good action|great|great movie|gunfight|intense|los angeles|mentor|police|police investigation|sequel|series|violent,1.9530909,46
468,1127,"Abyss, The (1989)",1989,Action|Adventure|Sci-Fi|Thriller,action|adventure|alien|aliens|amazing cinematography|amazing photography|big budget|cerebral|claustrophobic|dynamic cgi action|effects|end of the world|first contact|great acting|great ending|intense|love story|original|oscar (best effects - visual effects)|paranoia|sci fi|sci-fi|science fiction|scifi|special|special effects|storytelling|submarine|suspense|technology|tense|underwater|visual|visually stunning|weapons,1.9491886,46
256,2916,Total Recall (1990),1990,Action|Adventure|Sci-Fi|Thriller,007 (series)|action|alternate reality|arnold|chase|conspiracy|cyberpunk|cyborgs|dystopia|dystopic future|fight scenes|future|futuristic|good action|mars|memory|mutants|original|original plot|philip k. dick|sci fi|sci-fi|science fiction|scifi|space travel|special effects|story|technology|violence|violent|virtual reality|visual|visually appealing,1.9442357,46
52,1210,Star Wars: Episode VI - Return of the Jedi (1983),1983,Action|Adventure|Romance|Sci-Fi|War,action|adventure|aliens|awesome soundtrack|chase|death|desert|destiny|dialogue|epic|fantasy|franchise|good|good versus evil|great ending|great movie|highly quotable|imdb top 250|intense|mentor|mythology|original|original plot|oscar (best effects - visual effects)|powerful ending|rebellion|redemption|robots|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|series|space|space opera|special effects|star wars|story|sword fight|trilogy|war,1.9382677,46
772,2502,Office Space (1999),1999,Comedy|Romance,comedy|corporate america|cult classic|funniest movies|funny|great ending|hilarious|off-beat comedy|office|original|quotable|slackers|workplace,1.9945339,47
763,785,Kingpin (1996),1996,Comedy,bowling|brothers|comedy|dumb|funniest movies|funny|funny as hell|goofy|hilarious|humor|humorous|very funny,1.9884719,47
802,3052,Dogma (1999),1999,Comedy,biblical|catholicism|christianity|comedy|controversial|dialogue|foul language|funny|god|irreverent|jay and silent bob|jesus|mythology|new jersey|off-beat comedy|original|religion|satire|satirical|social commentary|thought-provoking|view askew,1.9871233,47
155,2770,Bowfinger (1999),1999,Comedy,comedy|funny|robert downey jr|satire,1.9775085,47
1149,1476,Private Parts (1997),1997,Comedy|Drama,biographical|biography|biopic|censorship|comedy|free speech|funny|hilarious|original|radio|very funny,1.9738281,47
583,3081,Sleepy Hollow (1999),1999,Horror|Romance,atmospheric|blood|cinematography|creepy|dark|dark fantasy|depp & burton|eerie|fairy tale|fairy tales|fantasy|ghosts|gory|goth|gothic|great|great movie|horror|macabre|mystery|original|scary|small town|story|storytelling|stylish|stylized|supernatural|surreal|suspense|visual|visually appealing|visually stunning|weird,1.9569962,47
1050,2710,"Blair Witch Project, The (1999)",1999,Horror,creepy|fake documentary|frightening|handycam|horror|low budget|original|scary,1.9538877,47
796,180,Mallrats (1995),1995,Comedy,awesome soundtrack|comedy|crude humor|cult film|dialogue|dialogue driven|funny|funny as hell|great movie|hilarious|independent film|jay and silent bob|new jersey|quotable|slackers|teen|view askew,1.9500182,47
1902,69,Friday (1995),1995,Comedy,chris tucker|comedy|funniest movies|funny|funny as hell|hilarious|marijuana|very funny|weed,1.9487237,47
359,3948,Meet the Parents (2000),2000,Comedy,comedy|funniest movies|funny|funny as hell|hilarious,1.947624,47
16,1270,Back to the Future (1985),1985,Comedy|Sci-Fi,1950s|1980s|80s|adventure|alternate reality|alternate universe|awesome soundtrack|bullying|childhood|classic|comedy|destiny|excellent script|fantasy|fun|fun movie|future|futuristic|good|great|great ending|great movie|imdb top 250|kids|mentor|nostalgic|original|quotable|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|special effects|story|teen|time|time loop|time travel|trilogy,1.997334,48
369,2716,Ghostbusters (1984),1984,Comedy|Horror,1980s|action|chase|classic|comedy|fantasy|fun movie|funny|ghosts|great|great movie|highly quotable|hilarious|imdb top 250|new york city|original|quotable|saturday night live|sci-fi|silly fun|special effects|supernatural,1.9683952,48
19,1097,E.T. the Extra-Terrestrial (1982),1982,Children's|Drama|Fantasy|Sci-Fi,alien|aliens|childhood|children|classic|emotional|fantasy|heartwarming|imdb top 250|kids|nostalgic|oscar (best directing)|oscar (best effects - visual effects)|oscar (best picture)|sci-fi|sentimental|space|special effects|spielberg|stranded|touching,1.9664074,48
125,1197,"Princess Bride, The (1987)",1987,Action|Adventure|Comedy|Romance,action|adapted from:book|adventure|affectionate|based on a book|based on book|classic|comedy|cult classic|fairy tale|fairy tales|fantasy|feel-good|good versus evil|great movie|happy ending|highly quotable|humorous|imdb top 250|love|love story|medieval|modern fantasy|original|quotable|romance|romantic|story|storytelling|swashbuckler|sweet|sword fight|sword fighting|whimsical|witty,1.95202,48
86,1198,Raiders of the Lost Ark (1981),1981,Action|Adventure,action|action packed|adventure|archaeology|biblical|big budget|chase|classic|dialogue|egypt|epic|excellent script|exciting|fast paced|fighting|franchise|fun movie|good|good action|good versus evil|great|great ending|great movie|gunfight|highly quotable|imdb top 250|indiana jones|light|masterpiece|mentor|nazi|nazis|original|oscar (best directing)|oscar (best effects - visual effects)|oscar (best picture)|quotable|saturn award (best special effects)|series|snakes|special effects|spielberg|story|storytelling|suspense|sword fight|treasure|treasure hunt,1.936012,48
